rate_id,rate_date,from_currency,to_currency,rate,rate_source,created_at
2191,2022-01-01,MXN,USD,0.05792288,ECB,2022-01-01 21:53:38
2192,2022-01-02,MXN,USD,0.05767852,ECB,2022-01-02 06:09:23
2193,2022-01-03,MXN,USD,0.05776042,ECB,2022-01-03 19:09:48
2194,2022-01-04,MXN,USD,0.05786119,ECB,2022-01-04 21:47:08
2195,2022-01-05,MXN,USD,0.05785799,FED,2022-01-05 21:26:46
2196,2022-01-06,MXN,USD,0.0575892,FED,2022-01-06 20:50:41
2197,2022-01-07,MXN,USD,0.0575413,ECB,2022-01-07 07:56:41
2198,2022-01-08,MXN,USD,0.05740769,ECB,2022-01-08 11:32:10
2199,2022-01-09,MXN,USD,0.0577326,FED,2022-01-09 14:58:36
2200,2022-01-10,MXN,USD,0.05775494,FED,2022-01-10 13:27:59
2201,2022-01-11,MXN,USD,0.05801249,FED,2022-01-11 10:47:13
2202,2022-01-12,MXN,USD,0.05840256,FED,2022-01-12 07:14:25
2203,2022-01-13,MXN,USD,0.05851994,ECB,2022-01-13 20:30:20
2204,2022-01-14,MXN,USD,0.05878572,FED,2022-01-14 18:10:03
2205,2022-01-15,MXN,USD,0.05886939,ECB,2022-01-15 14:06:06
2206,2022-01-16,MXN,USD,0.05862882,ECB,2022-01-16 17:38:49
2207,2022-01-17,MXN,USD,0.05865275,FED,2022-01-17 11:34:06
2208,2022-01-18,MXN,USD,0.05861828,ECB,2022-01-18 12:38:00
2209,2022-01-19,MXN,USD,0.05862447,ECB,2022-01-19 07:15:17
2210,2022-01-20,MXN,USD,0.05847335,ECB,2022-01-20 07:36:50
2211,2022-01-21,MXN,USD,0.05841859,ECB,2022-01-21 15:00:22
2212,2022-01-22,MXN,USD,0.05842417,FED,2022-01-22 18:32:12
2213,2022-01-23,MXN,USD,0.05835542,FED,2022-01-23 10:44:43
2214,2022-01-24,MXN,USD,0.05851557,ECB,2022-01-24 16:26:57
2215,2022-01-25,MXN,USD,0.05851122,ECB,2022-01-25 06:37:50
2216,2022-01-26,MXN,USD,0.05843033,FED,2022-01-26 21:37:55
2217,2022-01-27,MXN,USD,0.05851711,ECB,2022-01-27 20:05:56
2218,2022-01-28,MXN,USD,0.05840064,ECB,2022-01-28 13:56:13
2219,2022-01-29,MXN,USD,0.05849086,ECB,2022-01-29 22:33:46
2220,2022-01-30,MXN,USD,0.05825162,FED,2022-01-30 20:50:08
2221,2022-01-31,MXN,USD,0.05816397,FED,2022-01-31 07:57:45
2222,2022-02-01,MXN,USD,0.05830378,FED,2022-02-01 13:13:39
2223,2022-02-02,MXN,USD,0.05795896,FED,2022-02-02 09:51:00
2224,2022-02-03,MXN,USD,0.05768655,ECB,2022-02-03 15:35:55
2225,2022-02-04,MXN,USD,0.05798263,ECB,2022-02-04 21:06:29
2226,2022-02-05,MXN,USD,0.05792382,FED,2022-02-05 11:59:18
2227,2022-02-06,MXN,USD,0.0579982,FED,2022-02-06 17:05:04
2228,2022-02-07,MXN,USD,0.05811801,ECB,2022-02-07 20:16:30
2229,2022-02-08,MXN,USD,0.05841123,FED,2022-02-08 10:07:36
2230,2022-02-09,MXN,USD,0.05837114,FED,2022-02-09 07:23:54
2231,2022-02-10,MXN,USD,0.05833017,ECB,2022-02-10 20:23:32
2232,2022-02-11,MXN,USD,0.05850492,FED,2022-02-11 17:05:43
2233,2022-02-12,MXN,USD,0.05834083,ECB,2022-02-12 07:47:50
2234,2022-02-13,MXN,USD,0.05844012,ECB,2022-02-13 06:09:54
2235,2022-02-14,MXN,USD,0.05857443,FED,2022-02-14 08:14:24
2236,2022-02-15,MXN,USD,0.05867925,FED,2022-02-15 08:22:29
2237,2022-02-16,MXN,USD,0.05846562,FED,2022-02-16 09:05:11
2238,2022-02-17,MXN,USD,0.05850832,ECB,2022-02-17 18:49:27
2239,2022-02-18,MXN,USD,0.05855724,FED,2022-02-18 16:38:31
2240,2022-02-19,MXN,USD,0.05870625,ECB,2022-02-19 21:07:17
2241,2022-02-20,MXN,USD,0.05849414,FED,2022-02-20 10:40:13
2242,2022-02-21,MXN,USD,0.05855615,FED,2022-02-21 07:38:49
2243,2022-02-22,MXN,USD,0.05825499,FED,2022-02-22 19:30:13
2244,2022-02-23,MXN,USD,0.05853534,ECB,2022-02-23 12:55:01
2245,2022-02-24,MXN,USD,0.05879006,FED,2022-02-24 14:40:11
2246,2022-02-25,MXN,USD,0.05871161,ECB,2022-02-25 10:04:17
2247,2022-02-26,MXN,USD,0.05858895,FED,2022-02-26 19:33:13
2248,2022-02-27,MXN,USD,0.05867206,FED,2022-02-27 11:53:03
2249,2022-02-28,MXN,USD,0.05898897,FED,2022-02-28 15:10:12
2250,2022-03-01,MXN,USD,0.0591981,FED,2022-03-01 19:30:30
2251,2022-03-02,MXN,USD,0.05889496,FED,2022-03-02 17:58:44
2252,2022-03-03,MXN,USD,0.05882654,FED,2022-03-03 06:35:50
2253,2022-03-04,MXN,USD,0.05891876,ECB,2022-03-04 16:42:52
2254,2022-03-05,MXN,USD,0.05884597,FED,2022-03-05 06:09:57
2255,2022-03-06,MXN,USD,0.05874959,FED,2022-03-06 09:50:43
2256,2022-03-07,MXN,USD,0.05877516,FED,2022-03-07 14:33:46
2257,2022-03-08,MXN,USD,0.05896808,ECB,2022-03-08 20:40:37
2258,2022-03-09,MXN,USD,0.05897255,ECB,2022-03-09 07:13:47
2259,2022-03-10,MXN,USD,0.05915566,ECB,2022-03-10 18:13:22
2260,2022-03-11,MXN,USD,0.05913132,ECB,2022-03-11 12:43:36
2261,2022-03-12,MXN,USD,0.05929518,FED,2022-03-12 06:19:57
2262,2022-03-13,MXN,USD,0.05924756,FED,2022-03-13 22:52:55
2263,2022-03-14,MXN,USD,0.05939559,FED,2022-03-14 19:26:22
2264,2022-03-15,MXN,USD,0.05954352,FED,2022-03-15 19:33:48
2265,2022-03-16,MXN,USD,0.05933401,FED,2022-03-16 19:23:11
2266,2022-03-17,MXN,USD,0.05968288,ECB,2022-03-17 19:24:18
2267,2022-03-18,MXN,USD,0.05983673,FED,2022-03-18 15:44:39
2268,2022-03-19,MXN,USD,0.05961004,ECB,2022-03-19 08:51:53
2269,2022-03-20,MXN,USD,0.05981587,FED,2022-03-20 09:31:47
2270,2022-03-21,MXN,USD,0.05997362,ECB,2022-03-21 20:32:37
2271,2022-03-22,MXN,USD,0.06006546,FED,2022-03-22 12:14:49
2272,2022-03-23,MXN,USD,0.05981429,FED,2022-03-23 18:07:12
2273,2022-03-24,MXN,USD,0.06008692,FED,2022-03-24 20:26:58
2274,2022-03-25,MXN,USD,0.05973993,FED,2022-03-25 06:23:50
2275,2022-03-26,MXN,USD,0.05976379,FED,2022-03-26 15:53:57
2276,2022-03-27,MXN,USD,0.05990826,FED,2022-03-27 13:00:57
2277,2022-03-28,MXN,USD,0.05994723,ECB,2022-03-28 10:50:23
2278,2022-03-29,MXN,USD,0.05992216,FED,2022-03-29 16:10:36
2279,2022-03-30,MXN,USD,0.06005579,FED,2022-03-30 12:39:41
2280,2022-03-31,MXN,USD,0.06004975,FED,2022-03-31 07:51:59
2281,2022-04-01,MXN,USD,0.05996622,FED,2022-04-01 11:25:57
2282,2022-04-02,MXN,USD,0.05992182,FED,2022-04-02 22:10:27
2283,2022-04-03,MXN,USD,0.05995556,ECB,2022-04-03 22:07:40
2284,2022-04-04,MXN,USD,0.06023656,FED,2022-04-04 14:53:35
2285,2022-04-05,MXN,USD,0.06032279,ECB,2022-04-05 08:01:27
2286,2022-04-06,MXN,USD,0.06045708,ECB,2022-04-06 10:01:39
2287,2022-04-07,MXN,USD,0.06034955,ECB,2022-04-07 18:01:47
2288,2022-04-08,MXN,USD,0.05995643,ECB,2022-04-08 20:40:40
2289,2022-04-09,MXN,USD,0.05997636,ECB,2022-04-09 15:12:34
2290,2022-04-10,MXN,USD,0.05986247,ECB,2022-04-10 18:49:16
2291,2022-04-11,MXN,USD,0.05978474,ECB,2022-04-11 06:40:37
2292,2022-04-12,MXN,USD,0.05966366,ECB,2022-04-12 09:29:59
2293,2022-04-13,MXN,USD,0.05959347,FED,2022-04-13 14:57:11
2294,2022-04-14,MXN,USD,0.05954525,ECB,2022-04-14 08:31:54
2295,2022-04-15,MXN,USD,0.05932559,FED,2022-04-15 09:31:50
2296,2022-04-16,MXN,USD,0.05958546,ECB,2022-04-16 19:04:31
2297,2022-04-17,MXN,USD,0.05965436,FED,2022-04-17 18:56:20
2298,2022-04-18,MXN,USD,0.05963629,FED,2022-04-18 11:11:19
2299,2022-04-19,MXN,USD,0.05974831,ECB,2022-04-19 09:21:22
2300,2022-04-20,MXN,USD,0.05975547,FED,2022-04-20 06:10:33
2301,2022-04-21,MXN,USD,0.05973411,ECB,2022-04-21 06:34:01
2302,2022-04-22,MXN,USD,0.05932511,ECB,2022-04-22 12:55:23
2303,2022-04-23,MXN,USD,0.05941859,FED,2022-04-23 10:14:05
2304,2022-04-24,MXN,USD,0.05950091,ECB,2022-04-24 14:17:30
2305,2022-04-25,MXN,USD,0.0595255,FED,2022-04-25 20:47:51
2306,2022-04-26,MXN,USD,0.05959998,FED,2022-04-26 19:32:25
2307,2022-04-27,MXN,USD,0.05971981,ECB,2022-04-27 14:25:06
2308,2022-04-28,MXN,USD,0.05965609,FED,2022-04-28 11:50:13
2309,2022-04-29,MXN,USD,0.05985445,FED,2022-04-29 19:38:47
2310,2022-04-30,MXN,USD,0.05979494,FED,2022-04-30 16:39:06
2311,2022-05-01,MXN,USD,0.05964651,FED,2022-05-01 17:57:40
2312,2022-05-02,MXN,USD,0.0595282,ECB,2022-05-02 20:10:56
2313,2022-05-03,MXN,USD,0.05973714,FED,2022-05-03 15:38:52
2314,2022-05-04,MXN,USD,0.05978229,FED,2022-05-04 18:01:07
2315,2022-05-05,MXN,USD,0.05984978,ECB,2022-05-05 17:15:04
2316,2022-05-06,MXN,USD,0.05999315,ECB,2022-05-06 17:23:09
2317,2022-05-07,MXN,USD,0.0600101,FED,2022-05-07 06:45:21
2318,2022-05-08,MXN,USD,0.05991972,ECB,2022-05-08 20:36:50
2319,2022-05-09,MXN,USD,0.05986286,ECB,2022-05-09 18:18:38
2320,2022-05-10,MXN,USD,0.05998057,ECB,2022-05-10 22:13:06
2321,2022-05-11,MXN,USD,0.05971565,ECB,2022-05-11 19:43:48
2322,2022-05-12,MXN,USD,0.05960938,FED,2022-05-12 16:52:20
2323,2022-05-13,MXN,USD,0.05962765,FED,2022-05-13 21:02:17
2324,2022-05-14,MXN,USD,0.05968174,FED,2022-05-14 09:07:28
2325,2022-05-15,MXN,USD,0.05975748,FED,2022-05-15 13:36:01
2326,2022-05-16,MXN,USD,0.05989781,FED,2022-05-16 06:41:50
2327,2022-05-17,MXN,USD,0.06022815,FED,2022-05-17 15:08:53
2328,2022-05-18,MXN,USD,0.059806,FED,2022-05-18 07:57:34
2329,2022-05-19,MXN,USD,0.05985011,ECB,2022-05-19 08:30:06
2330,2022-05-20,MXN,USD,0.05982513,FED,2022-05-20 15:17:20
2331,2022-05-21,MXN,USD,0.05982934,FED,2022-05-21 21:39:03
2332,2022-05-22,MXN,USD,0.05964786,FED,2022-05-22 15:44:29
2333,2022-05-23,MXN,USD,0.05939192,ECB,2022-05-23 17:39:06
2334,2022-05-24,MXN,USD,0.05940259,ECB,2022-05-24 13:03:52
2335,2022-05-25,MXN,USD,0.05948641,FED,2022-05-25 19:14:10
2336,2022-05-26,MXN,USD,0.0594919,ECB,2022-05-26 12:46:57
2337,2022-05-27,MXN,USD,0.05961719,ECB,2022-05-27 07:16:56
2338,2022-05-28,MXN,USD,0.05931291,ECB,2022-05-28 09:03:19
2339,2022-05-29,MXN,USD,0.0594546,FED,2022-05-29 14:44:10
2340,2022-05-30,MXN,USD,0.05952702,ECB,2022-05-30 20:07:08
2341,2022-05-31,MXN,USD,0.05948437,FED,2022-05-31 20:42:07
2342,2022-06-01,MXN,USD,0.05957594,ECB,2022-06-01 21:42:31
2343,2022-06-02,MXN,USD,0.05973174,FED,2022-06-02 13:05:16
2344,2022-06-03,MXN,USD,0.05970835,FED,2022-06-03 08:22:35
2345,2022-06-04,MXN,USD,0.05977668,ECB,2022-06-04 08:04:31
2346,2022-06-05,MXN,USD,0.05966191,ECB,2022-06-05 12:00:42
2347,2022-06-06,MXN,USD,0.05973174,ECB,2022-06-06 21:06:21
2348,2022-06-07,MXN,USD,0.06005533,ECB,2022-06-07 22:32:54
2349,2022-06-08,MXN,USD,0.05988743,FED,2022-06-08 10:54:32
2350,2022-06-09,MXN,USD,0.06028554,ECB,2022-06-09 10:14:58
2351,2022-06-10,MXN,USD,0.05996371,ECB,2022-06-10 18:12:04
2352,2022-06-11,MXN,USD,0.0603331,FED,2022-06-11 19:10:43
2353,2022-06-12,MXN,USD,0.06020467,ECB,2022-06-12 10:29:56
2354,2022-06-13,MXN,USD,0.06054613,ECB,2022-06-13 09:15:01
2355,2022-06-14,MXN,USD,0.06063809,ECB,2022-06-14 21:42:33
2356,2022-06-15,MXN,USD,0.06056581,FED,2022-06-15 17:16:07
2357,2022-06-16,MXN,USD,0.06063407,FED,2022-06-16 12:09:25
2358,2022-06-17,MXN,USD,0.06060029,FED,2022-06-17 22:21:03
2359,2022-06-18,MXN,USD,0.06043732,ECB,2022-06-18 18:46:59
2360,2022-06-19,MXN,USD,0.06050009,FED,2022-06-19 12:18:12
2361,2022-06-20,MXN,USD,0.06030053,FED,2022-06-20 22:27:06
2362,2022-06-21,MXN,USD,0.06043996,ECB,2022-06-21 13:07:14
2363,2022-06-22,MXN,USD,0.06072846,FED,2022-06-22 13:04:34
2364,2022-06-23,MXN,USD,0.06098463,ECB,2022-06-23 14:14:56
2365,2022-06-24,MXN,USD,0.06077335,FED,2022-06-24 18:06:14
2366,2022-06-25,MXN,USD,0.06057508,FED,2022-06-25 21:13:10
2367,2022-06-26,MXN,USD,0.06061247,FED,2022-06-26 15:46:00
2368,2022-06-27,MXN,USD,0.06044861,ECB,2022-06-27 11:32:58
2369,2022-06-28,MXN,USD,0.06038541,FED,2022-06-28 13:10:20
2370,2022-06-29,MXN,USD,0.06018913,ECB,2022-06-29 11:11:21
2371,2022-06-30,MXN,USD,0.06026988,ECB,2022-06-30 21:27:21
2372,2022-07-01,MXN,USD,0.06021103,ECB,2022-07-01 11:16:56
2373,2022-07-02,MXN,USD,0.06045217,ECB,2022-07-02 17:30:37
2374,2022-07-03,MXN,USD,0.06057935,ECB,2022-07-03 21:55:15
2375,2022-07-04,MXN,USD,0.0605249,ECB,2022-07-04 15:53:14
2376,2022-07-05,MXN,USD,0.06053437,ECB,2022-07-05 10:49:06
2377,2022-07-06,MXN,USD,0.06079958,FED,2022-07-06 20:31:47
2378,2022-07-07,MXN,USD,0.06099309,FED,2022-07-07 14:42:31
2379,2022-07-08,MXN,USD,0.06098858,FED,2022-07-08 15:45:21
2380,2022-07-09,MXN,USD,0.06119127,FED,2022-07-09 09:17:43
2381,2022-07-10,MXN,USD,0.06093086,ECB,2022-07-10 19:54:14
2382,2022-07-11,MXN,USD,0.06089924,ECB,2022-07-11 17:31:01
2383,2022-07-12,MXN,USD,0.06090987,FED,2022-07-12 17:13:47
2384,2022-07-13,MXN,USD,0.06121005,ECB,2022-07-13 12:58:24
2385,2022-07-14,MXN,USD,0.06090346,FED,2022-07-14 22:11:16
2386,2022-07-15,MXN,USD,0.06054063,FED,2022-07-15 16:25:37
2387,2022-07-16,MXN,USD,0.06003683,FED,2022-07-16 12:02:37
2388,2022-07-17,MXN,USD,0.06032266,FED,2022-07-17 09:27:50
2389,2022-07-18,MXN,USD,0.05986636,FED,2022-07-18 15:07:00
2390,2022-07-19,MXN,USD,0.05999784,FED,2022-07-19 10:29:43
2391,2022-07-20,MXN,USD,0.06027323,ECB,2022-07-20 15:31:18
2392,2022-07-21,MXN,USD,0.06065517,ECB,2022-07-21 15:00:29
2393,2022-07-22,MXN,USD,0.06079872,ECB,2022-07-22 07:31:19
2394,2022-07-23,MXN,USD,0.06083658,ECB,2022-07-23 19:22:42
2395,2022-07-24,MXN,USD,0.06086603,ECB,2022-07-24 17:56:18
2396,2022-07-25,MXN,USD,0.06081557,ECB,2022-07-25 08:45:17
2397,2022-07-26,MXN,USD,0.06100076,FED,2022-07-26 08:18:14
2398,2022-07-27,MXN,USD,0.06123305,ECB,2022-07-27 21:59:22
2399,2022-07-28,MXN,USD,0.06123526,FED,2022-07-28 19:25:57
2400,2022-07-29,MXN,USD,0.061512,ECB,2022-07-29 14:58:19
2401,2022-07-30,MXN,USD,0.06141866,FED,2022-07-30 16:51:37
2402,2022-07-31,MXN,USD,0.06135357,ECB,2022-07-31 12:16:08
2403,2022-08-01,MXN,USD,0.06124736,FED,2022-08-01 08:19:36
2404,2022-08-02,MXN,USD,0.06130889,FED,2022-08-02 11:24:50
2405,2022-08-03,MXN,USD,0.06144908,ECB,2022-08-03 22:28:44
2406,2022-08-04,MXN,USD,0.06131019,FED,2022-08-04 22:59:43
2407,2022-08-05,MXN,USD,0.06126204,FED,2022-08-05 20:26:26
2408,2022-08-06,MXN,USD,0.06106112,FED,2022-08-06 06:58:35
2409,2022-08-07,MXN,USD,0.06136939,ECB,2022-08-07 10:39:58
2410,2022-08-08,MXN,USD,0.06142131,FED,2022-08-08 13:37:32
2411,2022-08-09,MXN,USD,0.061242,FED,2022-08-09 07:48:54
2412,2022-08-10,MXN,USD,0.06142508,FED,2022-08-10 10:25:42
2413,2022-08-11,MXN,USD,0.06175935,FED,2022-08-11 07:05:03
2414,2022-08-12,MXN,USD,0.06177192,FED,2022-08-12 09:21:38
2415,2022-08-13,MXN,USD,0.06189761,FED,2022-08-13 16:55:03
2416,2022-08-14,MXN,USD,0.06198601,ECB,2022-08-14 22:47:45
2417,2022-08-15,MXN,USD,0.06210507,ECB,2022-08-15 21:08:14
2418,2022-08-16,MXN,USD,0.06214634,ECB,2022-08-16 15:40:19
2419,2022-08-17,MXN,USD,0.06206199,FED,2022-08-17 12:07:04
2420,2022-08-18,MXN,USD,0.06163296,ECB,2022-08-18 10:38:56
2421,2022-08-19,MXN,USD,0.06169343,ECB,2022-08-19 09:30:01
2422,2022-08-20,MXN,USD,0.06175102,FED,2022-08-20 18:03:59
2423,2022-08-21,MXN,USD,0.06188705,ECB,2022-08-21 13:53:54
2424,2022-08-22,MXN,USD,0.06201803,FED,2022-08-22 20:54:42
2425,2022-08-23,MXN,USD,0.0618713,ECB,2022-08-23 11:09:52
2426,2022-08-24,MXN,USD,0.06173867,ECB,2022-08-24 11:32:47
2427,2022-08-25,MXN,USD,0.06170013,FED,2022-08-25 15:18:42
2428,2022-08-26,MXN,USD,0.0615825,ECB,2022-08-26 21:23:42
2429,2022-08-27,MXN,USD,0.06155375,ECB,2022-08-27 20:26:52
2430,2022-08-28,MXN,USD,0.06173381,FED,2022-08-28 10:01:18
2431,2022-08-29,MXN,USD,0.06150373,ECB,2022-08-29 15:02:41
2432,2022-08-30,MXN,USD,0.06156709,FED,2022-08-30 07:58:58
2433,2022-08-31,MXN,USD,0.06150522,FED,2022-08-31 14:00:10
2434,2022-09-01,MXN,USD,0.06158518,FED,2022-09-01 22:54:55
2435,2022-09-02,MXN,USD,0.06141408,FED,2022-09-02 22:04:11
2436,2022-09-03,MXN,USD,0.06141065,ECB,2022-09-03 17:41:46
2437,2022-09-04,MXN,USD,0.06122216,ECB,2022-09-04 14:50:48
2438,2022-09-05,MXN,USD,0.06114343,FED,2022-09-05 18:04:58
2439,2022-09-06,MXN,USD,0.0612557,FED,2022-09-06 11:36:45
2440,2022-09-07,MXN,USD,0.0610768,FED,2022-09-07 10:44:20
2441,2022-09-08,MXN,USD,0.06087189,FED,2022-09-08 08:02:01
2442,2022-09-09,MXN,USD,0.06074434,ECB,2022-09-09 13:06:42
2443,2022-09-10,MXN,USD,0.06107828,FED,2022-09-10 16:48:14
2444,2022-09-11,MXN,USD,0.06134288,ECB,2022-09-11 09:57:56
2445,2022-09-12,MXN,USD,0.0615215,FED,2022-09-12 08:03:39
2446,2022-09-13,MXN,USD,0.06186767,FED,2022-09-13 09:02:54
2447,2022-09-14,MXN,USD,0.06186759,FED,2022-09-14 06:59:11
2448,2022-09-15,MXN,USD,0.06166725,FED,2022-09-15 09:44:28
2449,2022-09-16,MXN,USD,0.06126846,ECB,2022-09-16 12:16:31
2450,2022-09-17,MXN,USD,0.0616518,FED,2022-09-17 15:14:12
2451,2022-09-18,MXN,USD,0.06164207,ECB,2022-09-18 08:37:01
2452,2022-09-19,MXN,USD,0.06144499,ECB,2022-09-19 12:02:51
2453,2022-09-20,MXN,USD,0.06145698,FED,2022-09-20 08:21:11
2454,2022-09-21,MXN,USD,0.06147158,FED,2022-09-21 12:53:13
2455,2022-09-22,MXN,USD,0.06128271,FED,2022-09-22 17:39:57
2456,2022-09-23,MXN,USD,0.06119358,ECB,2022-09-23 08:28:27
2457,2022-09-24,MXN,USD,0.06093015,ECB,2022-09-24 10:50:33
2458,2022-09-25,MXN,USD,0.0606663,FED,2022-09-25 09:07:31
2459,2022-09-26,MXN,USD,0.06069636,FED,2022-09-26 06:14:52
2460,2022-09-27,MXN,USD,0.06094153,FED,2022-09-27 14:24:45
2461,2022-09-28,MXN,USD,0.06070881,ECB,2022-09-28 15:04:34
2462,2022-09-29,MXN,USD,0.06099667,ECB,2022-09-29 22:59:39
2463,2022-09-30,MXN,USD,0.06081195,ECB,2022-09-30 09:37:30
2464,2022-10-01,MXN,USD,0.06081189,FED,2022-10-01 06:02:21
2465,2022-10-02,MXN,USD,0.06070442,ECB,2022-10-02 10:13:35
2466,2022-10-03,MXN,USD,0.06076217,FED,2022-10-03 07:15:31
2467,2022-10-04,MXN,USD,0.06115972,ECB,2022-10-04 17:04:26
2468,2022-10-05,MXN,USD,0.06135704,ECB,2022-10-05 21:08:17
2469,2022-10-06,MXN,USD,0.06134265,FED,2022-10-06 22:14:41
2470,2022-10-07,MXN,USD,0.06125759,FED,2022-10-07 19:30:19
2471,2022-10-08,MXN,USD,0.06133158,ECB,2022-10-08 06:59:03
2472,2022-10-09,MXN,USD,0.06096267,ECB,2022-10-09 12:34:38
2473,2022-10-10,MXN,USD,0.06113952,ECB,2022-10-10 21:03:24
2474,2022-10-11,MXN,USD,0.06092593,FED,2022-10-11 10:27:44
2475,2022-10-12,MXN,USD,0.06083674,FED,2022-10-12 09:57:39
2476,2022-10-13,MXN,USD,0.06088084,FED,2022-10-13 17:12:21
2477,2022-10-14,MXN,USD,0.06082269,ECB,2022-10-14 08:37:00
2478,2022-10-15,MXN,USD,0.06084717,ECB,2022-10-15 19:47:48
2479,2022-10-16,MXN,USD,0.0610947,ECB,2022-10-16 06:55:46
2480,2022-10-17,MXN,USD,0.06088468,ECB,2022-10-17 07:04:03
2481,2022-10-18,MXN,USD,0.06096531,ECB,2022-10-18 16:22:38
2482,2022-10-19,MXN,USD,0.06104781,ECB,2022-10-19 15:08:38
2483,2022-10-20,MXN,USD,0.06083307,ECB,2022-10-20 08:16:34
2484,2022-10-21,MXN,USD,0.06099307,ECB,2022-10-21 21:45:47
2485,2022-10-22,MXN,USD,0.06114466,ECB,2022-10-22 20:45:19
2486,2022-10-23,MXN,USD,0.06078371,FED,2022-10-23 15:55:41
2487,2022-10-24,MXN,USD,0.06079774,FED,2022-10-24 22:06:03
2488,2022-10-25,MXN,USD,0.06118308,FED,2022-10-25 19:45:39
2489,2022-10-26,MXN,USD,0.06110917,ECB,2022-10-26 22:14:19
2490,2022-10-27,MXN,USD,0.06111558,ECB,2022-10-27 09:23:46
2491,2022-10-28,MXN,USD,0.06115668,ECB,2022-10-28 20:41:48
2492,2022-10-29,MXN,USD,0.06106386,FED,2022-10-29 09:01:31
2493,2022-10-30,MXN,USD,0.06113893,FED,2022-10-30 15:52:05
2494,2022-10-31,MXN,USD,0.06101422,ECB,2022-10-31 14:54:39
2495,2022-11-01,MXN,USD,0.06098759,FED,2022-11-01 18:28:02
2496,2022-11-02,MXN,USD,0.06101138,ECB,2022-11-02 12:24:11
2497,2022-11-03,MXN,USD,0.06089034,FED,2022-11-03 07:34:48
2498,2022-11-04,MXN,USD,0.06070021,FED,2022-11-04 06:58:38
2499,2022-11-05,MXN,USD,0.06070484,FED,2022-11-05 12:48:01
2500,2022-11-06,MXN,USD,0.06054004,FED,2022-11-06 19:55:27
2501,2022-11-07,MXN,USD,0.06062494,ECB,2022-11-07 09:35:24
2502,2022-11-08,MXN,USD,0.06021584,FED,2022-11-08 20:27:36
2503,2022-11-09,MXN,USD,0.06015641,FED,2022-11-09 11:24:29
2504,2022-11-10,MXN,USD,0.05985321,ECB,2022-11-10 10:58:00
2505,2022-11-11,MXN,USD,0.05980106,FED,2022-11-11 08:15:49
2506,2022-11-12,MXN,USD,0.06006782,FED,2022-11-12 16:36:25
2507,2022-11-13,MXN,USD,0.06020788,FED,2022-11-13 14:50:41
2508,2022-11-14,MXN,USD,0.06024262,ECB,2022-11-14 09:19:36
2509,2022-11-15,MXN,USD,0.0600599,ECB,2022-11-15 20:29:01
2510,2022-11-16,MXN,USD,0.05976973,FED,2022-11-16 06:29:02
2511,2022-11-17,MXN,USD,0.05997016,ECB,2022-11-17 19:03:37
2512,2022-11-18,MXN,USD,0.05992638,ECB,2022-11-18 14:57:39
2513,2022-11-19,MXN,USD,0.0595044,FED,2022-11-19 11:16:49
2514,2022-11-20,MXN,USD,0.05936403,FED,2022-11-20 14:55:31
2515,2022-11-21,MXN,USD,0.05953919,ECB,2022-11-21 07:14:07
2516,2022-11-22,MXN,USD,0.05971985,ECB,2022-11-22 11:43:32
2517,2022-11-23,MXN,USD,0.0598709,ECB,2022-11-23 13:03:45
2518,2022-11-24,MXN,USD,0.05968918,FED,2022-11-24 14:01:43
2519,2022-11-25,MXN,USD,0.0598849,ECB,2022-11-25 13:22:06
2520,2022-11-26,MXN,USD,0.05959569,ECB,2022-11-26 22:28:07
2521,2022-11-27,MXN,USD,0.05946451,FED,2022-11-27 17:53:52
2522,2022-11-28,MXN,USD,0.05945542,FED,2022-11-28 08:41:27
2523,2022-11-29,MXN,USD,0.05952588,FED,2022-11-29 17:21:26
2524,2022-11-30,MXN,USD,0.05945609,FED,2022-11-30 21:18:39
2525,2022-12-01,MXN,USD,0.05962378,FED,2022-12-01 10:58:37
2526,2022-12-02,MXN,USD,0.05965713,ECB,2022-12-02 09:38:13
2527,2022-12-03,MXN,USD,0.05973345,FED,2022-12-03 12:24:53
2528,2022-12-04,MXN,USD,0.05953325,ECB,2022-12-04 10:24:48
2529,2022-12-05,MXN,USD,0.05960544,ECB,2022-12-05 13:36:32
2530,2022-12-06,MXN,USD,0.05960445,FED,2022-12-06 09:54:56
2531,2022-12-07,MXN,USD,0.05954722,FED,2022-12-07 22:33:28
2532,2022-12-08,MXN,USD,0.05953715,FED,2022-12-08 14:12:53
2533,2022-12-09,MXN,USD,0.05918731,FED,2022-12-09 13:51:49
2534,2022-12-10,MXN,USD,0.05900944,FED,2022-12-10 13:29:20
2535,2022-12-11,MXN,USD,0.05900844,ECB,2022-12-11 20:46:56
2536,2022-12-12,MXN,USD,0.05892077,FED,2022-12-12 17:05:22
2537,2022-12-13,MXN,USD,0.0588553,FED,2022-12-13 21:38:14
2538,2022-12-14,MXN,USD,0.0588292,FED,2022-12-14 19:14:36
2539,2022-12-15,MXN,USD,0.05907296,ECB,2022-12-15 19:43:37
2540,2022-12-16,MXN,USD,0.05861291,ECB,2022-12-16 14:50:18
2541,2022-12-17,MXN,USD,0.05856497,FED,2022-12-17 19:32:09
2542,2022-12-18,MXN,USD,0.05863882,FED,2022-12-18 12:57:11
2543,2022-12-19,MXN,USD,0.05866101,ECB,2022-12-19 19:16:48
2544,2022-12-20,MXN,USD,0.0586392,FED,2022-12-20 09:08:55
